,id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,a few days or more,within a day,within a few hours,within an hour,Hawaii,Honolulu,Kauai,Maui,Entire home/apt,Hotel room,Private room,Shared room
4231,18915746,736473,1.0,1.0,True,2.0,True,False,4,1.0,195.0,5,1125,256,27,99.0,0,0,0,1,1,0,0,0,1,0,0,0
4232,18921543,735007,1.0,1.0,True,3.0,True,True,5,1.0,99.0,2,180,234,33,94.0,0,0,0,1,0,1,0,0,1,0,0,0
4233,18924225,735487,1.0,0.89,True,3.0,True,True,4,2.0,400.0,5,90,176,41,100.0,0,0,0,1,0,0,0,1,1,0,0,0
4234,18929962,736144,1.0,0.96,True,4.0,True,True,5,2.0,160.0,4,1125,314,68,95.0,0,0,0,1,1,0,0,0,1,0,0,0
4235,18933809,736474,1.0,0.63,False,1.0,True,True,4,2.0,346.0,5,1125,143,17,98.0,0,0,1,0,0,0,0,1,1,0,0,0
4236,18934735,735604,0.99,1.0,True,22.0,True,True,4,1.0,263.0,3,28,139,98,97.0,0,0,0,1,0,0,0,1,1,0,0,0
4237,18942918,736458,1.0,0.99,True,19.0,True,True,3,1.0,185.0,7,21,217,49,98.0,0,0,0,1,0,0,0,1,1,0,0,0
4238,18945058,736438,1.0,0.5,False,10.0,True,False,6,2.0,299.0,7,7,7,1,100.0,0,0,1,0,1,0,0,0,0,0,1,0
4239,18946565,736440,1.0,1.0,True,1.0,True,True,4,1.0,69.0,2,1125,283,77,99.0,0,0,0,1,1,0,0,0,1,0,0,0
4240,18948011,736408,1.0,0.99,False,152.0,True,False,4,1.0,168.0,3,1125,309,10,90.0,0,0,0,1,0,0,0,1,1,0,0,0
4241,18948216,736475,1.0,1.0,False,513.0,True,True,4,1.0,201.0,5,90,340,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4242,18948218,736475,1.0,1.0,False,513.0,True,True,6,2.0,253.0,5,90,265,3,93.0,0,0,1,0,0,0,0,1,1,0,0,0
4243,18948225,736475,1.0,1.0,False,513.0,True,True,4,1.0,291.0,5,90,305,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4244,18948228,736475,1.0,1.0,False,513.0,True,True,2,1.0,429.0,5,90,208,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4245,18948231,736475,1.0,1.0,False,513.0,True,True,4,1.0,291.0,5,90,314,4,95.0,0,0,1,0,0,0,0,1,1,0,0,0
4246,18948243,736475,1.0,1.0,False,513.0,True,True,2,1.0,279.0,5,90,308,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4247,18948245,736475,1.0,1.0,False,513.0,True,True,6,2.0,253.0,5,90,297,4,95.0,0,0,1,0,0,0,0,1,1,0,0,0
4248,18948247,736475,1.0,1.0,False,513.0,True,True,4,1.0,193.0,5,90,353,2,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4249,18948257,736475,1.0,1.0,False,513.0,True,True,4,1.0,209.0,5,90,353,2,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4250,18948259,736475,1.0,1.0,False,513.0,True,True,4,1.0,188.0,5,90,330,3,87.0,0,0,1,0,0,0,0,1,1,0,0,0
4251,18948260,736475,1.0,1.0,False,513.0,True,True,4,1.0,209.0,5,90,330,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4252,18948269,736475,1.0,1.0,False,513.0,True,True,5,2.0,343.0,5,90,321,2,70.0,0,0,1,0,0,0,0,1,1,0,0,0
4253,18948272,736475,1.0,1.0,False,513.0,True,True,4,1.0,259.0,5,90,319,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4254,18951401,734929,1.0,1.0,False,1.0,True,True,4,2.0,350.0,1,1125,0,130,97.0,0,0,0,1,0,0,0,1,1,0,0,0
4255,18980801,736463,0.5,1.0,False,2.0,True,True,4,2.0,349.0,3,31,256,13,89.0,0,1,0,0,0,0,0,1,1,0,0,0
4256,18982499,735811,1.0,0.99,True,3.0,True,True,4,1.0,222.0,3,31,65,120,100.0,0,0,0,1,0,1,0,0,1,0,0,0
4257,18990294,734290,0.98,1.0,True,11.0,True,False,6,2.0,319.0,7,1125,279,54,100.0,0,0,0,1,0,0,0,1,1,0,0,0
4258,18995322,735434,1.0,0.95,True,243.0,True,True,4,1.0,271.0,1,365,282,7,100.0,0,0,0,1,1,0,0,0,1,0,0,0
4259,19000220,735824,1.0,0.92,False,1.0,True,True,2,1.0,69.0,1,1125,134,138,94.0,0,0,0,1,1,0,0,0,0,0,1,0
4260,19014386,735750,1.0,1.0,True,18.0,True,True,4,1.0,235.0,3,1125,263,27,99.0,0,0,0,1,0,1,0,0,1,0,0,0
4261,19014550,736144,1.0,0.96,True,4.0,True,True,5,2.0,169.0,5,1125,268,68,96.0,0,0,0,1,1,0,0,0,1,0,0,0
4262,19017021,736005,1.0,1.0,True,2.0,True,False,2,1.0,169.0,5,28,133,50,99.0,0,0,0,1,1,0,0,0,0,0,1,0
4263,19018152,735434,1.0,0.95,True,243.0,True,True,4,2.0,329.0,1,365,255,9,91.0,0,0,0,1,1,0,0,0,1,0,0,0
4264,19018286,736475,1.0,1.0,False,513.0,True,True,6,2.0,320.0,5,90,354,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4265,19018287,736475,1.0,1.0,False,513.0,True,True,4,1.0,259.0,5,90,320,2,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4266,19018809,735415,0.99,1.0,True,20.0,True,True,3,1.0,173.0,5,1125,172,13,98.0,0,0,0,1,0,0,0,1,1,0,0,0
4267,19034094,735801,1.0,0.9,True,4.0,True,True,3,1.0,197.0,6,28,54,82,97.0,0,0,1,0,0,0,0,1,1,0,0,0
4268,19038713,733721,0.96,1.0,True,11.0,True,True,8,2.0,250.0,7,180,282,37,92.0,0,0,0,1,0,1,0,0,1,0,0,0
4269,19048407,735702,1.0,0.73,True,512.0,True,True,6,2.0,228.0,2,1125,10,31,97.0,0,0,0,1,0,0,1,0,1,0,0,0
4270,19048498,736481,1.0,1.0,True,2.0,True,True,4,1.0,180.0,3,28,187,12,100.0,0,0,0,1,0,0,0,1,1,0,0,0
4271,19051163,736481,1.0,0.0,False,1.0,True,False,6,2.0,300.0,7,1125,359,5,92.0,0,0,0,1,0,0,0,1,1,0,0,0
4272,19054011,736324,1.0,1.0,False,2.0,True,True,8,1.0,320.0,1,60,323,103,94.0,0,0,0,1,0,1,0,0,1,0,0,0
4273,19067242,736482,1.0,1.0,False,1.0,True,False,4,1.0,148.0,3,1125,337,85,95.0,0,0,0,1,0,0,0,1,1,0,0,0
4274,19068240,735652,1.0,1.0,False,3.0,True,False,2,1.0,119.0,3,1125,275,45,93.0,0,0,0,1,0,0,1,0,1,0,0,0
4275,19070197,736458,1.0,0.99,True,19.0,True,True,2,1.0,175.0,5,21,326,50,97.0,0,0,0,1,0,0,0,1,1,0,0,0
4276,19070375,736206,0.74,1.0,False,95.0,True,False,4,1.0,69.0,3,90,347,11,91.0,0,0,0,1,0,1,0,0,1,0,0,0
4277,19072129,735991,1.0,1.0,True,1.0,True,False,4,2.0,225.0,30,1125,293,79,99.0,0,0,0,1,0,1,0,0,1,0,0,0
4278,19072637,736082,1.0,1.0,False,1.0,True,True,4,1.0,89.0,3,15,194,83,98.0,0,0,0,1,1,0,0,0,1,0,0,0
4279,19086100,736482,1.0,1.0,False,1.0,True,False,5,2.0,364.0,4,1125,167,11,98.0,0,0,0,1,0,0,0,1,1,0,0,0
4280,19089740,736191,1.0,1.0,True,1.0,True,True,8,3.0,375.0,31,1125,261,87,98.0,0,0,0,1,0,1,0,0,1,0,0,0
4281,19096960,736484,1.0,0.89,False,1.0,True,False,4,2.0,156.0,3,60,218,41,97.0,0,0,0,1,1,0,0,0,1,0,0,0
4282,19097498,736484,1.0,0.75,False,2.0,True,False,2,1.0,139.0,7,1125,200,5,95.0,0,0,0,1,0,0,0,1,1,0,0,0
4283,19104243,734460,0.76,0.92,False,14.0,True,False,2,1.0,84.0,1,365,350,109,89.0,0,0,0,1,1,0,0,0,0,0,1,0
4284,19115032,735658,1.0,0.72,True,4.0,True,True,4,2.0,80.0,2,30,103,19,98.0,0,0,0,1,1,0,0,0,1,0,0,0
4285,19116314,736244,1.0,1.0,True,3.0,True,True,4,1.0,369.0,5,1125,84,11,100.0,0,0,0,1,0,0,0,1,1,0,0,0
4286,19116725,735658,1.0,0.72,True,4.0,True,True,4,2.0,60.0,2,30,33,32,91.0,0,0,0,1,1,0,0,0,1,0,0,0
4287,19118396,735749,1.0,1.0,True,1.0,True,True,2,1.0,149.0,1,40,142,49,100.0,0,0,0,1,0,0,0,1,1,0,0,0
4288,19118853,736482,0.5,0.0,False,1.0,True,True,4,2.0,175.0,2,1125,13,2,90.0,0,1,0,0,1,0,0,0,1,0,0,0
4289,19121482,735750,1.0,1.0,True,18.0,True,True,5,1.0,185.0,3,1125,303,31,98.0,0,0,0,1,1,0,0,0,1,0,0,0
4290,19121742,736083,0.98,0.95,True,161.0,True,True,4,1.0,251.0,3,1125,290,15,99.0,0,0,0,1,0,1,0,0,1,0,0,0
4291,19124174,734945,0.9,0.0,False,9.0,True,False,1,1.0,38.0,1,14,0,13,95.0,0,1,0,0,1,0,0,0,0,0,0,1
4292,19135582,734818,1.0,0.94,False,2.0,True,True,2,1.0,76.0,1,1125,265,101,92.0,0,0,0,1,0,0,0,1,1,0,0,0
4293,19135940,735841,1.0,1.0,True,2.0,True,True,2,1.0,95.0,30,120,187,64,100.0,0,0,1,0,0,1,0,0,1,0,0,0
4294,19136735,735633,1.0,1.0,True,2.0,True,True,6,3.0,280.0,5,1125,132,57,99.0,0,0,1,0,0,0,1,0,1,0,0,0
4295,19136800,736069,0.8,1.0,True,12.0,True,True,6,2.0,474.0,2,1125,325,4,93.0,0,0,1,0,1,0,0,0,0,1,0,0
4296,19136872,735702,1.0,0.73,True,512.0,True,True,4,1.0,215.0,2,1125,5,26,95.0,0,0,0,1,0,0,0,1,1,0,0,0
4297,19141127,736481,1.0,0.89,True,3.0,True,True,3,1.0,109.0,2,29,170,67,99.0,0,0,0,1,1,0,0,0,0,0,1,0
4298,19141993,736475,1.0,1.0,False,513.0,True,True,6,2.0,318.0,5,90,175,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4299,19141998,736475,1.0,1.0,False,513.0,True,True,4,2.0,342.0,5,90,43,1,80.0,0,0,1,0,0,0,0,1,1,0,0,0
4300,19142002,736475,1.0,1.0,False,513.0,True,True,2,1.0,219.0,5,90,280,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4301,19142011,736475,1.0,1.0,False,513.0,True,True,2,1.0,300.0,5,90,254,1,80.0,0,0,1,0,0,0,0,1,1,0,0,0
4302,19142012,736475,1.0,1.0,False,513.0,True,True,6,2.0,339.0,5,90,217,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4303,19142018,736475,1.0,1.0,False,513.0,True,True,4,2.0,328.0,5,90,234,4,85.0,0,0,1,0,0,0,0,1,1,0,0,0
4304,19142024,736475,1.0,1.0,False,513.0,True,True,4,1.0,300.0,5,90,2,3,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4305,19142031,736475,1.0,1.0,False,513.0,True,True,4,1.0,203.0,5,90,356,2,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4306,19142040,736475,1.0,1.0,False,513.0,True,True,6,2.0,304.0,5,90,280,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4307,19142045,736475,1.0,1.0,False,513.0,True,True,4,1.0,247.0,5,90,340,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4308,19142050,736475,1.0,1.0,False,513.0,True,True,4,1.0,217.0,5,90,357,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4309,19142051,736475,1.0,1.0,False,513.0,True,True,2,1.0,321.0,5,90,205,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4310,19142052,736475,1.0,1.0,False,513.0,True,True,6,2.0,253.0,5,90,239,3,60.0,0,0,1,0,0,0,0,1,1,0,0,0
4311,19142054,736475,1.0,1.0,False,513.0,True,True,4,2.0,278.0,5,90,141,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4312,19142059,736475,1.0,1.0,False,513.0,True,True,5,2.0,397.0,5,90,227,1,80.0,0,0,1,0,0,0,0,1,1,0,0,0
4313,19142065,736475,1.0,1.0,False,513.0,True,True,6,2.0,358.0,5,90,273,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4314,19142072,736475,1.0,1.0,False,513.0,True,True,6,2.0,238.0,5,90,305,2,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4315,19142073,736475,1.0,1.0,False,513.0,True,True,4,2.0,300.0,5,90,247,2,80.0,0,0,1,0,0,0,0,1,1,0,0,0
4316,19142074,736475,1.0,1.0,False,513.0,True,True,4,1.0,198.0,5,90,362,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4317,19142076,736475,1.0,1.0,False,513.0,True,True,8,3.0,358.0,5,90,228,6,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4318,19142077,736475,1.0,1.0,False,513.0,True,True,4,1.0,321.0,5,90,239,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4319,19142081,736475,1.0,1.0,False,513.0,True,True,4,1.0,202.0,5,90,355,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4320,19142087,736475,1.0,1.0,False,513.0,True,True,4,2.0,317.0,5,90,30,6,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4321,19142088,736475,1.0,1.0,False,513.0,True,True,6,2.0,339.0,5,90,290,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4322,19142091,736475,1.0,1.0,False,513.0,True,True,4,1.0,312.0,5,90,244,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4323,19142092,736475,1.0,1.0,False,513.0,True,True,4,2.0,245.0,5,90,273,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4324,19142093,736475,1.0,1.0,False,513.0,True,True,2,1.0,207.0,5,90,321,8,95.0,0,0,1,0,0,0,0,1,1,0,0,0
4325,19142098,736475,1.0,1.0,False,513.0,True,True,4,1.0,250.0,5,90,256,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4326,19142099,736475,1.0,1.0,False,513.0,True,True,6,2.0,278.0,5,90,2,1,80.0,0,0,1,0,0,0,0,1,1,0,0,0
4327,19142100,736475,1.0,1.0,False,513.0,True,True,4,1.0,203.0,5,90,287,2,90.0,0,0,1,0,0,0,0,1,1,0,0,0
4328,19142110,736475,1.0,1.0,False,513.0,True,True,6,2.0,253.0,5,90,304,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4329,19142112,736475,1.0,1.0,False,513.0,True,True,4,1.0,312.0,5,90,145,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4330,19142113,736475,1.0,1.0,False,513.0,True,True,4,1.0,233.0,5,90,335,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4331,19142118,736475,1.0,1.0,False,513.0,True,True,4,1.0,326.0,5,90,362,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4332,19142376,736005,1.0,0.42,True,13.0,True,True,6,2.0,233.0,2,14,59,8,98.0,0,0,0,1,0,0,1,0,1,0,0,0
4333,19142496,736017,0.98,0.72,True,112.0,True,True,6,2.0,194.0,2,14,220,56,96.0,0,0,1,0,0,0,1,0,1,0,0,0
4334,19156369,734978,1.0,1.0,True,2.0,True,False,4,1.0,100.0,2,7,100,1,100.0,0,0,0,1,1,0,0,0,0,0,1,0
4335,19157592,736458,1.0,0.99,True,19.0,True,True,4,2.0,225.0,5,28,283,50,95.0,0,0,0,1,0,0,0,1,1,0,0,0
4336,19160282,735829,1.0,1.0,False,4.0,True,True,4,1.0,475.0,3,60,320,4,85.0,0,0,0,1,0,0,0,1,1,0,0,0
4337,19161314,736094,0.91,1.0,True,12.0,True,True,4,1.0,224.0,3,365,220,3,93.0,0,0,0,1,0,0,1,0,1,0,0,0
4338,19161955,736487,1.0,1.0,True,2.0,True,True,6,2.0,199.0,5,1125,326,67,96.0,0,0,0,1,0,0,0,1,1,0,0,0
4339,19162504,736017,0.98,0.72,True,112.0,True,True,6,2.0,194.0,2,14,0,24,93.0,0,0,1,0,0,0,1,0,1,0,0,0
4340,19178268,735434,1.0,0.95,True,243.0,True,True,6,2.0,279.0,1,365,283,1,100.0,0,0,0,1,1,0,0,0,1,0,0,0
4341,19178789,735750,1.0,1.0,True,18.0,True,True,5,1.0,180.0,3,1125,273,17,95.0,0,0,0,1,0,1,0,0,1,0,0,0
4342,19179473,735899,1.0,0.57,False,2.0,True,True,4,2.0,450.0,5,1125,246,4,100.0,0,1,0,0,0,0,1,0,1,0,0,0
4343,19180553,736355,0.99,1.0,True,131.0,True,True,7,2.0,299.0,1,365,260,18,94.0,0,0,0,1,0,0,0,1,1,0,0,0
4344,19181213,736409,1.0,1.0,False,5.0,True,False,4,1.0,99.0,30,1125,200,3,93.0,0,0,1,0,0,1,0,0,1,0,0,0
4345,19181817,736488,1.0,0.86,False,2.0,True,False,3,1.0,115.0,185,365,297,49,93.0,0,1,0,0,1,0,0,0,1,0,0,0
4346,19182445,736168,1.0,0.78,True,19.0,True,True,6,2.0,209.0,6,30,43,21,92.0,0,0,0,1,0,0,1,0,1,0,0,0
4347,19192543,736408,1.0,0.99,False,152.0,True,False,8,3.0,259.0,3,1125,225,14,93.0,0,0,0,1,1,0,0,0,1,0,0,0
4348,19195012,736369,1.0,1.0,True,34.0,True,True,8,4.0,190.0,1,365,211,39,96.0,0,0,0,1,0,0,1,0,1,0,0,0
4349,19198557,733723,1.0,1.0,True,9.0,True,False,2,1.0,145.0,3,90,1,22,96.0,0,0,0,1,0,0,0,1,0,0,1,0
4350,19208667,736490,1.0,0.89,False,1.0,True,False,5,1.0,115.0,3,1125,40,82,97.0,0,0,0,1,1,0,0,0,1,0,0,0
4351,19213045,736490,0.86,1.0,False,1.0,True,False,3,1.0,162.0,5,1125,343,49,94.0,0,1,0,0,0,0,0,1,1,0,0,0
4352,19220959,735827,1.0,0.94,True,3.0,True,True,4,1.0,149.0,3,30,65,50,97.0,0,0,0,1,0,0,0,1,1,0,0,0
4353,19221752,736065,1.0,1.0,True,3.0,True,True,13,5.0,450.0,1,28,153,19,100.0,0,0,1,0,0,0,1,0,1,0,0,0
4354,19222866,736491,1.0,1.0,True,2.0,True,True,4,1.0,261.0,2,100,0,5,100.0,0,0,0,1,0,0,0,1,1,0,0,0
4355,19223233,735827,1.0,0.94,True,3.0,True,True,2,1.0,123.0,1,14,144,47,95.0,0,0,0,1,0,0,0,1,1,0,0,0
4356,19225995,736143,1.0,0.98,False,2.0,True,False,4,1.0,80.0,3,30,219,151,92.0,0,0,0,1,0,1,0,0,1,0,0,0
4357,19226040,736002,1.0,1.0,True,59.0,True,True,4,1.0,325.0,4,1125,3,40,96.0,0,0,0,1,0,0,0,1,1,0,0,0
4358,19226693,736002,1.0,1.0,True,59.0,True,True,4,1.0,275.0,4,1125,231,32,99.0,0,0,0,1,0,0,0,1,1,0,0,0
4359,19227531,736491,1.0,1.0,True,2.0,True,True,2,1.0,119.0,2,1125,306,100,98.0,0,0,0,1,0,0,0,1,0,0,1,0
4360,19233316,736330,1.0,0.83,True,3.0,True,True,2,1.0,130.0,7,30,0,31,97.0,0,0,0,1,0,1,0,0,1,0,0,0
4361,19239557,736492,0.9,0.59,True,2.0,True,False,8,5.0,120.0,2,14,300,14,94.0,0,0,1,0,1,0,0,0,1,0,0,0
4362,19241544,735739,0.9,1.0,False,6.0,True,True,9,3.0,500.0,4,60,170,12,98.0,0,0,0,1,1,0,0,0,1,0,0,0
4363,19244855,735523,1.0,0.68,True,163.0,True,True,6,2.0,299.0,4,1125,235,22,97.0,0,0,1,0,0,0,0,1,1,0,0,0
4364,19246456,735684,1.0,0.96,True,2.0,True,True,5,2.0,250.0,2,1125,0,74,96.0,0,0,0,1,0,0,1,0,1,0,0,0
4365,19247746,735899,1.0,0.57,False,2.0,True,True,6,3.0,475.0,5,14,205,2,80.0,0,1,0,0,0,0,1,0,1,0,0,0
4366,19253739,734903,1.0,0.96,True,16.0,True,True,4,2.0,102.0,1,365,327,29,97.0,0,0,0,1,1,0,0,0,0,0,1,0
4367,19264527,736492,0.9,0.59,True,2.0,True,False,4,1.0,120.0,2,14,328,19,97.0,0,0,1,0,1,0,0,0,1,0,0,0
4368,19268480,736017,0.98,0.72,True,112.0,True,True,6,2.0,194.0,2,14,0,40,97.0,0,0,1,0,0,0,1,0,1,0,0,0
4369,19271331,736312,0.99,0.65,False,221.0,True,True,4,1.0,225.0,1,365,220,4,100.0,0,0,0,1,0,1,0,0,1,0,0,0
4370,19271335,736312,0.99,0.65,False,221.0,True,True,6,3.0,257.0,1,365,205,1,80.0,0,0,0,1,1,0,0,0,1,0,0,0
4371,19271358,736312,0.99,0.65,False,221.0,True,True,8,3.0,350.0,1,365,0,14,90.0,0,0,0,1,1,0,0,0,1,0,0,0
4372,19271364,736312,0.99,0.65,False,221.0,True,True,6,3.0,432.0,1,365,239,1,100.0,0,0,0,1,1,0,0,0,1,0,0,0
4373,19271367,736312,0.99,0.65,False,221.0,True,True,8,3.0,336.0,1,365,196,2,100.0,0,0,0,1,1,0,0,0,1,0,0,0
4374,19271386,736312,0.99,0.65,False,221.0,True,True,6,3.0,342.0,1,365,0,9,96.0,0,0,0,1,1,0,0,0,1,0,0,0
4375,19271394,736312,0.99,0.65,False,221.0,True,True,8,3.0,288.0,1,365,0,9,98.0,0,0,0,1,0,0,1,0,1,0,0,0
4376,19271540,736493,1.0,1.0,True,2.0,True,True,4,1.0,258.0,3,30,287,49,99.0,0,0,0,1,0,0,0,1,1,0,0,0
4377,19271910,736083,0.98,0.95,True,161.0,True,True,4,1.0,251.0,3,1125,329,4,85.0,0,0,0,1,0,1,0,0,1,0,0,0
4378,19274571,735604,0.99,1.0,True,22.0,True,True,4,1.0,204.0,3,28,0,73,97.0,0,0,0,1,0,0,0,1,1,0,0,0
4379,19289599,736449,0.98,0.99,False,28.0,True,True,2,1.0,35.0,30,180,141,12,88.0,0,0,0,1,0,1,0,0,0,0,1,0
4380,19293096,735343,0.9,0.92,False,4.0,True,False,4,1.0,100.0,2,1125,362,25,98.0,0,0,0,1,0,0,0,1,1,0,0,0
4381,19293179,735534,1.0,0.25,False,3.0,True,False,6,2.0,193.0,3,62,163,20,97.0,0,0,1,0,1,0,0,0,1,0,0,0
4382,19293318,734609,0.93,0.97,False,290.0,True,True,6,2.0,292.0,4,179,304,4,85.0,0,0,0,1,0,0,0,1,1,0,0,0
4383,19294920,736206,0.74,1.0,False,95.0,True,False,4,1.0,61.0,3,90,2,5,88.0,0,0,0,1,0,1,0,0,1,0,0,0
4384,19296088,736242,0.96,0.99,False,8.0,True,True,2,1.0,165.0,1,365,155,20,92.0,0,0,0,1,0,0,0,1,0,1,0,0
4385,19315496,735298,0.88,1.0,True,2.0,True,True,5,2.0,150.0,1,1125,78,100,94.0,0,0,0,1,0,1,0,0,1,0,0,0
4386,19315687,736083,0.98,0.95,True,161.0,True,True,2,1.0,128.0,30,1125,301,3,80.0,0,0,0,1,0,1,0,0,1,0,0,0
4387,19327241,735702,1.0,0.73,True,512.0,True,True,6,2.0,228.0,2,1125,10,57,98.0,0,0,0,1,0,0,1,0,1,0,0,0
4388,19329513,736017,0.98,0.72,True,112.0,True,True,4,1.0,119.0,3,14,0,3,93.0,0,0,1,0,1,0,0,0,1,0,0,0
4389,19329697,736017,0.98,0.72,True,112.0,True,True,6,2.0,154.0,3,14,0,14,91.0,0,0,1,0,1,0,0,0,1,0,0,0
4390,19331470,736121,0.6,0.95,False,2.0,True,False,6,2.0,200.0,4,30,173,6,97.0,0,1,0,0,1,0,0,0,1,0,0,0
4391,19332857,736494,1.0,0.84,False,2.0,True,False,6,2.0,203.0,180,1125,267,29,88.0,0,0,0,1,0,0,1,0,1,0,0,0
4392,19345909,736017,0.98,0.72,True,112.0,True,True,4,1.0,190.0,2,14,0,35,97.0,0,0,1,0,0,0,1,0,1,0,0,0
4393,19345912,734595,1.0,0.91,True,1.0,True,True,4,1.0,87.0,3,14,186,164,96.0,0,0,0,1,1,0,0,0,1,0,0,0
4394,19347479,735783,1.0,1.0,True,2.0,True,True,8,4.0,285.0,7,30,186,67,98.0,0,0,0,1,0,1,0,0,1,0,0,0
4395,19347917,734312,1.0,0.98,False,12.0,True,True,4,1.0,175.0,3,29,94,89,98.0,0,0,0,1,0,1,0,0,1,0,0,0
4396,19356153,736455,1.0,1.0,True,1.0,True,True,4,1.0,159.0,4,60,291,75,99.0,0,0,0,1,0,0,0,1,1,0,0,0
4397,19362645,736498,0.8,0.42,False,11.0,True,False,4,2.0,218.0,3,1125,309,11,95.0,0,1,0,0,0,0,1,0,1,0,0,0
4398,19366111,736012,1.0,1.0,True,0.0,True,False,3,1.0,212.0,1,60,18,171,98.0,0,0,0,1,0,0,0,1,1,0,0,0
4399,19388210,736083,0.98,0.95,True,161.0,True,True,4,1.0,202.0,3,1125,341,9,87.0,0,0,0,1,0,1,0,0,1,0,0,0
4400,19388426,736083,0.98,0.95,True,161.0,True,True,5,1.0,197.0,3,1125,321,14,91.0,0,0,0,1,0,1,0,0,1,0,0,0
4401,19389209,735827,1.0,0.94,True,3.0,True,True,6,2.0,303.0,4,120,146,32,97.0,0,0,0,1,0,0,0,1,1,0,0,0
4402,19400377,736017,0.98,0.72,True,112.0,True,True,6,2.0,194.0,2,14,0,26,95.0,0,0,1,0,0,0,1,0,1,0,0,0
4403,19403129,736500,1.0,0.75,False,1.0,True,True,4,1.0,100.0,20,150,285,5,100.0,0,0,1,0,0,1,0,0,1,0,0,0
4404,19405430,736475,1.0,1.0,False,513.0,True,True,6,2.0,257.0,5,90,296,4,80.0,0,0,1,0,0,0,0,1,1,0,0,0
4405,19405434,736475,1.0,1.0,False,513.0,True,True,4,1.0,217.0,5,90,361,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4406,19405438,736475,1.0,1.0,False,513.0,True,True,8,3.0,417.0,5,90,253,5,84.0,0,0,1,0,0,0,0,1,1,0,0,0
4407,19405441,736475,1.0,1.0,False,513.0,True,True,4,1.0,291.0,5,90,240,1,80.0,0,0,1,0,0,0,0,1,1,0,0,0
4408,19405447,736475,1.0,1.0,False,513.0,True,True,6,2.0,375.0,5,90,354,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4409,19405448,736475,1.0,1.0,False,513.0,True,True,4,1.0,207.0,5,90,330,8,88.0,0,0,1,0,0,0,0,1,1,0,0,0
4410,19410058,736017,0.98,0.72,True,112.0,True,True,6,2.0,194.0,2,14,0,27,96.0,0,0,1,0,0,0,1,0,1,0,0,0
4411,19412627,735523,1.0,0.68,True,163.0,True,True,4,1.0,219.0,4,1125,117,8,100.0,0,0,1,0,0,0,0,1,1,0,0,0
4412,19414093,736312,0.99,0.65,False,221.0,True,True,6,3.0,370.0,1,365,222,10,98.0,0,0,0,1,0,0,1,0,1,0,0,0
4413,19415842,736291,1.0,0.94,True,1.0,True,True,2,1.0,69.0,2,30,211,164,97.0,0,0,0,1,0,1,0,0,0,0,1,0
4414,19419594,736321,1.0,1.0,False,2.0,True,True,8,4.0,145.0,3,1125,0,17,99.0,0,0,0,1,1,0,0,0,1,0,0,0
4415,19426966,735272,1.0,0.63,False,5.0,True,True,4,1.0,180.0,2,20,256,12,93.0,0,0,1,0,1,0,0,0,1,0,0,0
4416,19429623,736428,1.0,1.0,False,1.0,True,True,2,1.0,249.0,5,1125,191,12,100.0,0,0,1,0,0,0,0,1,1,0,0,0
